ship_postal_code,ship_city,ship_state
425105.0,Dharangaon Dist Jalgaon,Maharashtra
735220.0,Uttar Madarihat,West Bengal
632508.0,Kaveripakkam,Tamil Nadu
685514.0,Erattayar,Kerala
401506.0,Tarapur,Maharashtra
642005.0,Pollachi,Tamil Nadu
788014.0,"Silchar, Cachar",Assam
642207.0,"Udumalpet, Tirupur",Tamil Nadu
247663.0,Laksar,Uttarakhand
394315.0,Surat,Gujarat
585201.0,Yadgir,Karnataka
491665.0,Ambagarh Chowki,Chhattisgarh
160066.0,Mohali,Punjab
690570.0,Mavelikkara,Kerala
464993.0,Obaidullaganj,Madhya Pradesh
758046.0,Kendujhar,Odisha
387350.0,Nadiad,Gujarat
509208.0,"Makthal,Narayanpet Dist",Telangana
851217.0,Begusarai,Bihar
205253.0,Etawah,Uttar Pradesh
385330.0,Deodar,Gujarat
524410.0,Gudur,Andhra Pradesh
614401.0,Ammapettai Thanjavur District,Tamil Nadu
721131.0,Purba Medinipur,West Bengal
192124.0,Bijbehara,Jammu & Kashmir
303706.0,Jaipur,Rajasthan
431116.0,Aurangabad,Maharashtra
580009.0,Dharwad,Karnataka
181111.0,Jammu,Jammu & Kashmir
517257.0,Chittoor,Andhra Pradesh
171218.0,Junga,Himachal Pradesh
847102.0,Benipatti,Bihar
852137.0,Supaul,Bihar
176402.0,Indora,Himachal Pradesh
743166.0,Naihati,West Bengal
431109.0,Gangapur,Maharashtra
721648.0,Tamluk,West Bengal
691304.0,Thazhuthala,Kerala
276137.0,Mahrajganj Azamgarh District,Uttar Pradesh
305404.0,Kekri,Rajasthan
590008.0,Belagavi,Karnataka
576212.0,Goliyangdi,Karnataka
734436.0,Darjeeling,West Bengal
676307.0,Tanalur,Kerala
331501.0,Bidasar,Rajasthan
516004.0,Kadapa,Andhra Pradesh
176088.0,Kangra,Himachal Pradesh
523110.0,Pamur,Andhra Pradesh
581354.0,Venkatapura,Karnataka
110090.0,New Delhi,Delhi
732124.0,Malda,West Bengal
385210.0,Chhapi,Gujarat
508112.0,Nalgonda,Telangana
811105.0,Sheikhpura,Bihar
176084.0,District Kangra Tehsil. Dheera,Himachal Pradesh
486002.0,Rewa,Madhya Pradesh
442903.0,Chimur,Maharashtra
676106.0,Ponmundam,Kerala
690523.0,Karunagappally,Kerala
735223.0,Matelli,West Bengal
678573.0,Alathur,Kerala
792110.0,Roing,Arunachal Pradesh
182312.0,Reasi,Jammu & Kashmir
691009.0,Kollam,Kerala
743247.0,Swarupnagar Ps,West Bengal
176082.0,"Alampur, Kangra",Himachal Pradesh
241204.0,Sandila,Uttar Pradesh
576120.0,Manipura Dendoorkatte,Karnataka
829150.0,Ramgarh,Jharkhand
628617.0,Nazerath,Tamil Nadu
854204.0,Purnea,Bihar
482020.0,Jabalpur,Madhya Pradesh
416210.0,Kolhapur,Maharashtra
123021.0,Ateli,Haryana
331023.0,Rajgarh Churu District,Rajasthan
425308.0,Varangaon,Maharashtra
470675.0,Narsingarh,Madhya Pradesh
250221.0,Daurala,Uttar Pradesh
612804.0,Udaiyalur,Tamil Nadu
285205.0,Konch,Uttar Pradesh
803202.0,Khusrupur,Bihar
382730.0,Mahesana,Gujarat
301714.0,Neemrana,Rajasthan
574260.0,Bantval,Karnataka
144101.0,Jalandhar,Punjab
795140.0,Imphal,Manipur
442710.0,"Bhamragad, Gadchiroli",Maharashtra
829301.0,Bokaro Steel City,Jharkhand
572132.0,Madhugiri,Karnataka
136131.0,Kurukshetra,Haryana
770019.0,Sundargarh,Odisha
505473.0,Koheda,Telangana
638314.0,Anthiyur,Tamil Nadu
600132.0,Tambaram,Tamil Nadu
678591.0,Mannarkad,Kerala
630108.0,Puduvayal,Tamil Nadu
691579.0,Chathannoor.,Kerala
642103.0,Vettaikaranpudur,Tamil Nadu
464668.0,Bareli,Madhya Pradesh
847404.0,Jhanjharpur,Bihar
591109.0,Belgaum,Karnataka
581204.0,Kalghatgi,Karnataka
577145.0,Davanagere,Karnataka
676519.0,Malappuram,Kerala
832107.0,Jamshedpur,Jharkhand
713208.0,Durgapur,West Bengal
303012.0,Jaipur,Rajasthan
700121.0,Teleni Para,West Bengal
441107.0,Savner,Maharashtra
685604.0,Idukki,Kerala
151202.0,Jaitu,Punjab
313803.0,Kherwara Chhaoni,Rajasthan
752027.0,Tangi,Odisha
757020.0,Mayurbhanj,Odisha
641039.0,Coimbatore,Tamil Nadu
532005.0,Srikakulam,Andhra Pradesh
531023.0,Visakhapatnam,Andhra Pradesh
302037.0,Jaipur,Rajasthan
801102.0,Patna,Bihar
814154.0,Mahagma,Jharkhand
801506.0,Patna,Bihar
261131.0,Khairabad Sitapur District,Uttar Pradesh
382425.0,Bareja,Gujarat
583132.0,Kampli,Karnataka
800005.0,Patna,Bihar
689645.0,Pathanamthitta,Kerala
131103.0,Sonipat,Haryana
227806.0,Sultanpur,Uttar Pradesh
764003.0,Jeypore,Odisha
688011.0,Alappuzha,Kerala
363330.0,Halvad,Gujarat
825102.0,Phusro,Jharkhand
144035.0,Phillaur Dist. Jalandhar,Punjab
532460.0,Palakonda/Srikakulam(Dist),Andhra Pradesh
507201.0,Yerrabalem,Telangana
635805.0,Vellore,Tamil Nadu
611104.0,Kilvelur,Tamil Nadu
686521.0,Kottayam,Kerala
388260.0,Virpur,Gujarat
470775.0,Hatta,Madhya Pradesh
382422.0,Ahmedabad,Gujarat
755007.0,Jajapur,Odisha
131101.0,Ganaur,Haryana
825318.0,Koderma,Jharkhand
689643.0,Pathanamthitta,Kerala
609807.0,Nagapattinam,Tamil Nadu
271904.0,Jarwal,Uttar Pradesh
335711.0,Ganganagar,Rajasthan
480667.0,Barghat,Madhya Pradesh
224195.0,Tarun,Uttar Pradesh
824143.0,Daudnagar,Bihar
226201.0,Bakshi Ka Talab,Uttar Pradesh
283101.0,Achhnera,Uttar Pradesh
431202.0,Badnapur,Maharashtra
607108.0,Thorapadi,Tamil Nadu
456224.0,Khacharod,Madhya Pradesh
799130.0,Dukli,Tripura
388320.0,Anand,Gujarat
281306.0,Sadabad,Uttar Pradesh
571602.0,"Krishnaraja Nagara, Mysore",Karnataka
825408.0,Chatra,Jharkhand
148031.0,Lehragaga,Punjab
732138.0,Malda,West Bengal
851213.0,Khagaria,Bihar
741247.0,Payradanga,West Bengal
713337.0,Asansol,West Bengal
606903.0,"Polur Taluk, Thiruvannamalai District, 606903",Tamil Nadu
394540.0,Olpad,Gujarat
678555.0,Palakkad,Kerala
591123.0,Ramdurg - Belgavi,Karnataka
627861.0,Tenkasi,Tamil Nadu
712302.0,Kolkata,West Bengal
621103.0,Arumbavur,Tamil Nadu
614014.0,Mannargudi,Tamil Nadu
755051.0,Jajpur,Odisha
224149.0,Ambedkar Nagar,Uttar Pradesh
847401.0,Madhubani,Bihar
523264.0,Thallur,Andhra Pradesh
785702.0,Golaghat,Assam
205264.0,Karhal,Uttar Pradesh
140601.0,Banur,Punjab
412803.0,Wai,Maharashtra
683109.0,"South Kalamassery, Ernakulam",Kerala
695507.0,Kulathummal,Kerala
535578.0,Vizianagaram,Andhra Pradesh
332027.0,"Piprali, Sikar",Rajasthan
766101.0,Rupra Road,Odisha
456440.0,Mehidpur Road,Madhya Pradesh
224190.0,Tanda Ambedkar Nagar District,Uttar Pradesh
847402.0,Ghoghardiha,Bihar
758015.0,Anandapur,Odisha
624802.0,Dindigul,Tamil Nadu
637214.0,Tiruchengode,Tamil Nadu
522313.0,Tenali,Andhra Pradesh
495442.0,Ratanpur,Chhattisgarh
532221.0,Palasa Kasibugga,Andhra Pradesh
624215.0,Dindigul,Tamil Nadu
473110.0,Raghogarh,Madhya Pradesh
606753.0,Thiruvanamalai,Tamil Nadu
691572.0,Adichanalloor,Kerala
273151.0,Ghughuli,Uttar Pradesh
832109.0,Jamshedpur,Jharkhand
573116.0,Channarayapatna,Karnataka
756027.0,Baleshwar,Odisha
743354.0,Mathurapur,West Bengal
799288.0,Kumarghat,Tripura
518007.0,Kurnool,Andhra Pradesh
691503.0,Kollam,Kerala
246194.0,Pauri,Uttarakhand
734427.0,Shyamdhan,West Bengal
688523.0,Kanjikkuzhi,Kerala
570034.0,Mysuru,Karnataka
524344.0,Muttukuru,Andhra Pradesh
591115.0,Sidco Industrial Estate Kittur Belagavi,Karnataka
581440.0,Kumta,Karnataka
307501.0,Mount Abu,Rajasthan
670604.0,Kannadiparamba,Kerala
271302.0,Indian Tehephone Industry Mankapur,Uttar Pradesh
431807.0,Nanded,Maharashtra
383440.0,"Ta-Idar,Village- Kadiyadara",Gujarat
642154.0,Udumalpet,Tamil Nadu
686509.0,Kottayam,Kerala
670704.0,Kannur,Kerala
577519.0,Chitradurga,Karnataka
171207.0,Rohru,Himachal Pradesh
229316.0,Rae Bareli,Uttar Pradesh
424105.0,Bhadgaon,Maharashtra
571101.0,Bannur,Karnataka
228145.0,Kadipur,Uttar Pradesh
393151.0,Kevadiya,Gujarat
631203.0,Kadambathur,Tamil Nadu
768216.0,Brajarajnagar,Odisha
680733.0,Thrissur,Kerala
508355.0,Raasi Cement Factory Wazirabad,Telangana
781381.0,Guwahati,Assam
609107.0,Nagapattinam,Tamil Nadu
477660.0,Gormi,Madhya Pradesh
700158.0,Chandpur North Twenty Four Parganas District,West Bengal
735134.0,Rajganj,West Bengal
609403.0,Kollumangudi,Tamil Nadu
461441.0,Khirkiya,Madhya Pradesh
577423.0,Shimoga,Karnataka
533235.0,Rajahmundry,Andhra Pradesh
690516.0,Kumarapuram,Kerala
636813.0,Dharmapuri,Tamil Nadu
380023.0,Ahmedabad,Gujarat
722138.0,Bankura,West Bengal
250101.0,Khekada,Uttar Pradesh
847103.0,Darbhanga,Bihar
416403.0,District:- Sangli,Maharashtra
124303.0,Rohtak,Haryana
517587.0,Chittoor,Andhra Pradesh
517561.0,Tirupati,Andhra Pradesh
522318.0,Guntur District,Andhra Pradesh
813103.0,Barahat,Bihar
743704.0,Habra,West Bengal
609605.0,Karaikal,Puducherry
284404.0,Lalitpur,Uttar Pradesh
413301.0,Solapur,Maharashtra
497335.0,Baikunthpur,Chhattisgarh
635701.0,Alangayam,Tamil Nadu
132101.0,Samalkha,Haryana
322021.0,Sawai Madhopur,Rajasthan
277502.0,Ballia,Uttar Pradesh
680104.0,Paluvai,Kerala
384435.0,Baliyasan,Gujarat
171208.0,Shimla,Himachal Pradesh
522211.0,Tenali,Andhra Pradesh
412205.0,Kenjal,Maharashtra
396240.0,Silvassa,Dadra And Nagar
505527.0,Thimmapur Karimnagar District,Telangana
670105.0,Eranholi,Kerala
224201.0,Faizabad...Karma Chauraha,Uttar Pradesh
835204.0,Ranchi,Jharkhand
497339.0,Chharchha,Chhattisgarh
131301.0,Gohana,Haryana
571429.0,Maddur Town,Karnataka
802302.0,Ara,Bihar
621802.0,Jayankondam,Tamil Nadu
721446.0,Ramnagar,West Bengal
571187.0,Kanagal,Karnataka
848117.0,Samastipur,Bihar
636455.0,Omalur,Tamil Nadu
224230.0,Ambedkar Nagar,Uttar Pradesh
756040.0,Nilagiri,Odisha
577529.0,Chitradurga,Karnataka
425203.0,Bhusawal,Maharashtra
502210.0,Medak,Telangana
276122.0,Azamgarh,Uttar Pradesh
517591.0,Tirupati,Andhra Pradesh
322234.0,Sawai Madhopur,Rajasthan
621801.0,Vilanthai Andimadam(Po),Tamil Nadu
685551.0,Kattappana,Kerala
431010.0,Aurangabad,Maharashtra
464337.0,Vidisha,Madhya Pradesh
326520.0,Modak,Rajasthan
341503.0,Goredi Chancha,Rajasthan
573127.0,Hassan,Karnataka
503311.0,Nizamabad,Telangana
411067.0,Pune,Maharashtra
847214.0,Madhubani,Bihar
723143.0,Balarampur Puruliya District,West Bengal
508234.0,Suryapet,Telangana
841243.0,Siwan Bihar,Bihar
673529.0,Thikkody,Kerala
585292.0,Kalaburgi,Karnataka
516108.0,Kadapa,Andhra Pradesh
204102.0,Devinagar,Uttar Pradesh
327027.0,Banswara,Rajasthan
583120.0,Bellary,Karnataka
516444.0,Bypassroad Kondapuram,Andhra Pradesh
623504.0,Ramanathapuram,Tamil Nadu
832402.0,Kandra,Jharkhand
735102.0,Jalpaiguri,West Bengal
700100.0,Kolkata,West Bengal
638702.0,Dharapuram,Tamil Nadu
785700.0,Jorhat,Assam
609313.0,Tharangambadi,Tamil Nadu
627753.0,Tenkasi,Tamil Nadu
500093.0,Hyderabad,Telangana
700155.0,Madhyamgram,West Bengal
502276.0,Chinnakodur,Telangana
204213.0,Mursan,Uttar Pradesh
571115.0,Chamarajanagar,Karnataka
410220.0,Patalganga Midc,Maharashtra
691509.0,Kollam,Kerala
695503.0,Parasuvaikkal,Kerala
635002.0,Krishnagiri,Tamil Nadu
383421.0,Idar,Gujarat
848302.0,Samastipur,Bihar
847215.0,Madhubani,Bihar
413712.0,Rahata,Maharashtra
231208.0,Dudhi,Uttar Pradesh
686562.0,Kottayam,Kerala
581342.0,Uttara Kannada,Karnataka
799260.0,Panisagar,Tripura
611105.0,Nagapattinam,Tamil Nadu
608601.0,Bhuvanagiri,Tamil Nadu
673573.0,Kozhikode,Kerala
758021.0,Anandapur,Odisha
607303.0,Vadalur,Tamil Nadu
146105.0,Mahilpur,Punjab
625207.0,Madurai,Tamil Nadu
133104.0,Ambala,Haryana
506144.0,Warangal,Telangana
605754.0,Manalurpet,Tamil Nadu
679324.0,Malappuram,Kerala
691555.0,Pathanamthitta,Kerala
576108.0,Udupi,Karnataka
531126.0,Payakaraopeta,Andhra Pradesh
785666.0,Sibsagar,Assam
305007.0,Ajmer,Rajasthan
517235.0,Chittoor,Andhra Pradesh
731236.0,Bolpur,West Bengal
209203.0,Choubepur Kalan,Uttar Pradesh
623525.0,Ramanathapuram Dist,Tamil Nadu
581202.0,Neeralagi,Karnataka
679535.0,Palakkad,Kerala
342013.0,Jodhpur,Rajasthan
415604.0,Kherdi,Maharashtra
403109.0,Panaji,Goa
685508.0,Kattappana,Kerala
275105.0,Ghosi,Uttar Pradesh
713401.0,Burdwan,West Bengal
691571.0,Kollam,Kerala
679321.0,Perinthalmanna,Kerala
251315.0,Miranpur,Uttar Pradesh
673639.0,Kizhuparamba,Kerala
277209.0,Reoti,Uttar Pradesh
486884.0,Singrauli,Madhya Pradesh
416509.0,Chandgad,Maharashtra
679341.0,Malappuram,Kerala
572118.0,Tumkur,Karnataka
143204.0,Amritsar,Punjab
273213.0,Gorakhpur,Uttar Pradesh
686563.0,Kumarakom,Kerala
623517.0,Keelakarai,Tamil Nadu
686533.0,Panachikkad,Kerala
326022.0,Bakani,Rajasthan
636451.0,Salem,Tamil Nadu
141124.0,Ludhiana,Punjab
795132.0,Thongkhong Laxmi Bazar,Manipur
144629.0,Jalandhar,Punjab
803302.0,Mokameh,Bihar
800018.0,Patna,Bihar
517592.0,Nagari,Andhra Pradesh
711114.0,Chamrail,West Bengal
743233.0,Habra,West Bengal
135133.0,Jathlana,Haryana
394355.0,Bardoli,Gujarat
182141.0,Chenani,Jammu & Kashmir
759123.0,Anugul,Odisha
122007.0,Gurugram,Haryana
743426.0,Hasnabad,West Bengal
303313.0,Bandikui,Rajasthan
680666.0,Kodungallur,Kerala
673103.0,Vadakara,Kerala
689664.0,Pathanamthitta,Kerala
388160.0,District Petlad 388160,Gujarat
396310.0,Amalsad,Gujarat
636105.0,Gangavalli,Tamil Nadu
414609.0,Tal -Newasa Dist- Ahmednagar,Maharashtra
507167.0,Tallada,Telangana
335073.0,Karanpur,Rajasthan
421101.0,Padagha,Maharashtra
465697.0,Sarangpur,Madhya Pradesh
202410.0,Bahjoi,Uttar Pradesh
577225.0,Shimoga,Karnataka
628704.0,Sathankulam,Tamil Nadu
574153.0,Mudipu,Karnataka
523371.0,Markapur,Andhra Pradesh
421604.0,Thane,Maharashtra
734429.0,Bhimram,West Bengal
402103.0,Mangon,Maharashtra
841231.0,Andar,Bihar
614601.0,Pattukkottai,Tamil Nadu
244414.0,Chandausi,Uttar Pradesh
755027.0,Jajpur,Odisha
481102.0,Hirapur,Madhya Pradesh
441104.0,Mauda,Maharashtra
247662.0,Chhutmalpur,Uttar Pradesh
221505.0,Sarai Lahur,Uttar Pradesh
442305.0,Samudrapur,Maharashtra
625008.0,Kappalur Sidco Industrial Estate,Tamil Nadu
273403.0,Bansgaon,Uttar Pradesh
518401.0,Nandikotkur,Andhra Pradesh
144305.0,Dasuya,Punjab
712306.0,Borai,West Bengal
210431.0,Rath,Uttar Pradesh
175052.0,Baloh,Himachal Pradesh
843146.0,Muzaffarpur,Bihar
680545.0,Peramangalam,Kerala
764043.0,Koraput,Odisha
636810.0,Pennagaram,Tamil Nadu
274201.0,Deoria,Uttar Pradesh
283103.0,Tundla Kham,Uttar Pradesh
828110.0,Jharia,Jharkhand
134118.0,Industrial Estate Barwala,Haryana
532148.0,Srikakulam,Andhra Pradesh
523274.0,Tangutur,Andhra Pradesh
754114.0,Jagatsinghpur,Odisha
841239.0,Siwan,Bihar
431134.0,Aurangabad,Maharashtra
457887.0,Alirajpur,Madhya Pradesh
231222.0,Shakti Nagar Ntpc Township,Uttar Pradesh
416514.0,Banda,Maharashtra
713365.0,Chittaranjan,West Bengal
521286.0,Krishna District,Andhra Pradesh
521260.0,Unguturu,Andhra Pradesh
182202.0,Doda,Jammu & Kashmir
630552.0,Sivagangai,Tamil Nadu
793111.0,Sohra,Meghalaya
403404.0,Ponda,Goa
834011.0,Ranchi,Jharkhand
382815.0,Mahesana,Gujarat
453111.0,Indore,Madhya Pradesh
637015.0,Mohanur,Tamil Nadu
535183.0,Kothavalasa,Andhra Pradesh
680566.0,Trichur,Kerala
516289.0,Kamalapuram,Andhra Pradesh
494661.0,Garawand,Chhattisgarh
844120.0,Muzaffarpur,Bihar
176031.0,Jawalamukhi,Himachal Pradesh
678581.0,Palakkad,Kerala
326513.0,Jhalawar,Rajasthan
575011.0,Mangaluru,Karnataka
206253.0,Etawah,Uttar Pradesh
444110.0,Karanja,Maharashtra
151201.0,Bhisiana,Punjab
175136.0,Manali,Himachal Pradesh
712204.0,Serampore,West Bengal
263151.0,Sitarganj,Uttarakhand
515122.0,Somandepalle,Andhra Pradesh
799120.0,Gakulpur,Tripura
711310.0,Howrah,West Bengal
621005.0,Trichy,Tamil Nadu
518102.0,"Srisailam Project, Sundipenta",Andhra Pradesh
620022.0,Trichy,Tamil Nadu
691589.0,Thazhuthala,Kerala
721171.0,Kolaghat,West Bengal
517505.0,Tirupati,Andhra Pradesh
690504.0,Alappuzha,Kerala
466115.0,Ichhawar,Madhya Pradesh
732139.0,Chanchal,West Bengal
621715.0,Ariyalur D.T,Tamil Nadu
627426.0,Veeravanallur,Tamil Nadu
636457.0,Vanavasi,Tamil Nadu
396165.0,Umargam,Gujarat
854113.0,Katihar,Bihar
626111.0,Rajapalayam,Tamil Nadu
144819.0,Kapurthala,Punjab
262201.0,Bisalpur,Uttar Pradesh
201019.0,Ghaziabad,Uttar Pradesh
591213.0,Belagavi,Karnataka
277211.0,Sahatwar,Uttar Pradesh
231218.0,Sonbhadra,Uttar Pradesh
416408.0,Tasgaon,Maharashtra
221303.0,"Gopiganj  ,Bhadohi",Uttar Pradesh
574253.0,Bantval,Karnataka
394310.0,Kadodara,Gujarat
442005.0,Wardha,Maharashtra
577217.0,Honnali,Karnataka
574102.0,Karkal,Karnataka
563117.0,Robertsonpet,Karnataka
175105.0,Kasol,Himachal Pradesh
388640.0,Jalundh Khambhat,Gujarat
785701.0,Sibsagar,Assam
767025.0,Patnagarh,Odisha
533440.0,Samalkot,Andhra Pradesh
535546.0,Vizianagaram,Andhra Pradesh
784184.0,Biswanath,Assam
587312.0,Mahalingpur,Karnataka
402305.0,Mahad (Raigad ),Maharashtra
854337.0,Katihar,Bihar
224141.0,Gosainganj Faizabad District Ayodhya,Uttar Pradesh
523247.0,Darsi,Andhra Pradesh
229127.0,Salon,Uttar Pradesh
180009.0,Jammu,Jammu & Kashmir
247670.0,Haridwar,Uttarakhand
781337.0,Nalbari,Assam
532292.0,Srikakulam,Andhra Pradesh
591304.0,Athani,Karnataka
535523.0,Parvathipuram,Andhra Pradesh
412406.0,Pune,Maharashtra
493228.0,Palari,Chhattisgarh
782137.0,Nagaon,Assam
784154.0,"Tezpur, Majgaon",Assam
676103.0,Tirur,Kerala
231220.0,Anpara,Uttar Pradesh
476115.0,Porsa,Madhya Pradesh
533263.0,Pamarru,Andhra Pradesh
303121.0,Jaipur,Rajasthan
175129.0,Kullu,Himachal Pradesh
172033.0,Durah,Himachal Pradesh
248016.0,Dehradun,Uttarakhand
723148.0,Hutmura,West Bengal
283122.0,Kiraoli,Uttar Pradesh
276305.0,Azamgarh,Uttar Pradesh
180016.0,Jammu,Jammu & Kashmir
581328.0,Karwar,Karnataka
612603.0,Thiruvarur,Tamil Nadu
798604.0,Mokokchung,Nagaland
577502.0,Chitradurga,Karnataka
517192.0,Chittoor,Andhra Pradesh
523260.0,"Darmavaram,Addanki",Andhra Pradesh
502296.0,Sangareddy,Telangana
847411.0,Madhubani,Bihar
361320.0,Jamnagar,Gujarat
262405.0,Sitarganj,Uttarakhand
522510.0,Guntur,Andhra Pradesh
673523.0,Maniyur,Kerala
389210.0,Shehera,Gujarat
758041.0,Champua,Odisha
713217.0,Durgapur,West Bengal
326036.0,Raipur Tehsil Pirawa District Jhalawar,Rajasthan
247452.0,Nanauta,Uttar Pradesh
307027.0,Sheoganj,Rajasthan
627852.0,Tenkasi,Tamil Nadu
231210.0,"Kalwari,Mirzapur",Uttar Pradesh
263156.0,Nainital,Uttarakhand
314021.0,Aspur,Rajasthan
307510.0,Abu Road,Rajasthan
229405.0,Rae Bareli,Uttar Pradesh
614619.0,Keelamanjakudi,Tamil Nadu
852218.0,Supaul,Bihar
636808.0,Dharmapuri,Tamil Nadu
495671.0,Champa,Chhattisgarh
673645.0,Kizhuparamba,Kerala
766027.0,Lanjigarh,Odisha
632512.0,Timiri,Tamil Nadu
636453.0,Mecheri,Tamil Nadu
583203.0,Hosapete,Karnataka
560009.0,Bengaluru,Karnataka
845307.0,Sikta,Bihar
757055.0,Rasagobindapur,Odisha
690546.0,Kulasekharapuram P.O Kerla,Kerala
835101.0,Ranchi,Jharkhand
522324.0,Guntur,Andhra Pradesh
209312.0,Bhognipur,Uttar Pradesh
608702.0,Sethiathoppu,Tamil Nadu
587104.0,Bagalkot,Karnataka
630502.0,Sivaganga,Tamil Nadu
680516.0,Thrissur,Kerala
305403.0,Sarwar,Rajasthan
786170.0,Tinsukia,Assam
574117.0,Udupi,Karnataka
626124.0,Sivakasi,Tamil Nadu
391243.0,Vadodara,Gujarat
757047.0,Rairangpur,Odisha
530035.0,Visakhapatnam,Andhra Pradesh
305921.0,Bheem,Rajsthan
325218.0,Atru,Rajasthan
721601.0,Benudia,West Bengal
533344.0,Pedapudi,Andhra Pradesh
571104.0,Kushalanagara,Karnataka
769009.0,Rourkela,Odisha
176040.0,Hamirpur,Himachal Pradesh
803303.0,Mokameh,Bihar
680668.0,Ala,Kerala
160065.0,Mohali,Punjab
625205.0,Madurai,Tamil Nadu
125102.0,Ellenabad,Haryana
604306.0,Tindivanam,Tamil Nadu
144628.0,Goindwal,Punjab
683512.0,Chendamangalam,Kerala
686609.0,Kottayam,Kerala
754200.0,Cuttack,Odisha
848160.0,Samastipur,Bihar
679330.0,Nilambur,Kerala
612601.0,Kodavasal,Tamil Nadu
230129.0,Pratapgarh,Uttar Pradesh
731303.0,Labhpur,West Bengal
391150.0,Nasvadi Chhotaudepur,Gujarat
782136.0,Kaliabor,Assam
783130.0,Rangjuli,Assam
175124.0,Mandi,Himachal Pradesh
591313.0,Sankeshwar,Karnataka
673307.0,Koyilandy,Kerala
770020.0,Sundargarh,Odisha
209745.0,Roshnabad,Uttar Pradesh
396427.0,Navsari,Gujarat
786008.0,Dibrugarh,Assam
144030.0,Jalandhar,Punjab
801108.0,Maner,Bihar
391250.0,Vadodara,Gujarat
787110.0,Dhemaji,Assam
232333.0,Ghazipur,Uttar Pradesh
625603.0,Vadugapatti Theni District,Tamil Nadu
845451.0,Narkatiaganj,Bihar
788805.0,Katigorah,Assam
431107.0,Paithan,Maharashtra
403101.0,"Betim,  Bardez",Goa
691566.0,Kollam,Kerala
221403.0,Varanasi,Uttar Pradesh
847232.0,Madhubani,Bihar
854202.0,Banmankhi Bazar,Bihar
571434.0,Pandavapura,Karnataka
785005.0,Jorhat,Assam
680602.0,Kandanassery,Kerala
402403.0,Borli Panchtan,Maharashtra
382450.0,Barwala,Gujarat
364710.0,Botad,Gujarat
571114.0,Hd Kote,Karnataka
614102.0,Tiruvarur,Tamil Nadu
785630.0,Titabor Town,Assam
621305.0,Trichy,Tamil Nadu
190009.0,Srinagar,Jammu & Kashmir
508114.0,Chityala,Telangana
695316.0,Pallippuram Thiruvananthapuram District,Kerala
643002.0,Ooty,Tamil Nadu
393120.0,"Umalla ,Di:Bharuch",Gujarat
523357.0,Giddaluru,Andhra Pradesh
690548.0,Alappuzha,Kerala
462066.0,Bhopal,Madhya Pradesh
125076.0,Rania,Haryana
494335.0,Narharpur,Chhattisgarh
532459.0,Hiramandalam,Andhra Pradesh
327608.0,Banswara,Rajasthan
143107.0,Amritsar,Punjab
452004.0,Indore,Madhya Pradesh
494776.0,Pakhanjur,Chhattisgarh
563118.0,Coramendal Post Kgf,Karnataka
141115.0,Machhiwara,Punjab
230403.0,Pratapgarh,Uttar Pradesh
791119.0,Yazali,Arunachal Pradesh
743503.0,Kolkata,West Bengal
695317.0,Thonnakkal,Kerala
629202.0,Kanyakumari,Tamil Nadu
638506.0,Thookkanaikampalayam,Tamil Nadu
843334.0,Sheohar,Bihar
852106.0,Saharsa,Bihar
721127.0,Garbeta,West Bengal
362002.0,Junagadh,Gujarat
505214.0,Ramagundam,Telangana
686021.0,Puthuppally,Kerala
465683.0,Pachore,Madhya Pradesh
502125.0,Papannapet,Telangana
221101.0,Gola Cholapur Varanasi,Uttar Pradesh
577233.0,Shivamogga,Karnataka
262124.0,Kalinagar,Uttar Pradesh
713127.0,Burdwan,West Bengal
582114.0,Gajendragarh,Karnataka
759039.0,Dhenkanal,Odisha
229305.0,Jais,Uttar Pradesh
609111.0,Sirkali,Tamil Nadu
679554.0,Palakkad,Kerala
142027.0,Ludhiana,Punjab
721427.0,Contai,West Bengal
676305.0,Malappuram,Kerala
627802.0,Courtalam,Tamil Nadu
852130.0,Supaul,Bihar
799131.0,Sonamura,Tripura
759015.0,Dhenkanal,Odisha
413706.0,Rahuri Factory,Maharashtra
303704.0,Jaipur,Rajasthan
142054.0,Moga,Punjab
847403.0,Jhanjharpur Rs,Bihar
685592.0,Idukki,Kerala
629302.0,Aralvaimozhi,Tamil Nadu
533432.0,Prattipadu,Andhra Pradesh
678701.0,Palakkad,Kerala
415012.0,Medha,Maharashtra
533211.0,"Ainavilli Mandal, East Godhavari",Andhra Pradesh
695302.0,Thiruvananthapuram,Kerala
488001.0,Panna,Madhya Pradesh
752080.0,Nayagarh,Odisha
177108.0,Kangra,Himachal Pradesh
444908.0,Amravati,Maharashtra
636807.0,Dharmapuri,Tamil Nadu
247775.0,Distt Shamli,Uttar Pradesh
335062.0,Sadulshahar,Rajasthan
173208.0,Arki,Himachal Pradesh
524421.0,Industrial Park Naidupet,Andhra Pradesh
843313.0,Bairgania,Bihar
534198.0,Ganapavaram,Andhra Pradesh
507170.0,Khammam,Telangana
751029.0,Bhubaneswar,Odisha
505504.0,Jayashankar Bhupalpally,Telangana
670621.0,Kannur,Kerala
284121.0,Bara Gaon,Uttar Pradesh
670325.0,Kannur,Kerala
171206.0,Shimla,Himachal Pradesh
160102.0,Chandigarh,Chandigarh
276204.0,Mehnagar,Uttar Pradesh
151503.0,Budhlada,Punjab
689111.0,Thiruvalla,Kerala
